; CSV, generated by DSView, sampled on 2025-08-30 21:34:11
; Channels (3/16)
; Sample rate: 100 MHz
; Sample count: 2.896 M Samples
Time(s), 0, 1, 2
0.00862463,1,0,0
0.00862467,0,0,0
0.00862483,1,0,0
0.00862488,0,0,0
0.00862503,1,0,0
0.00862508,0,0,0
0.00862524,1,0,0
0.00862529,0,0,0
0.00862543,1,0,0
0.00862548,0,0,0
0.00862574,1,0,0
0.00862579,0,0,0
0.00862603,1,0,0
0.00862608,0,0,0
0.00862623,1,0,0
0.00862628,0,0,0
0.00862643,1,0,0
0.00862648,0,0,0
0.00862673,1,0,0
0.00862678,0,0,0
0.00862694,1,0,0
0.00862699,0,0,0
0.00862733,1,0,0
0.00862738,0,0,0
0.00862773,1,0,0
0.00862778,0,0,0
0.00862803,1,0,0
0.00862807,0,0,0
0.00862834,1,0,0
0.00862839,0,0,0
0.00862863,1,0,0
0.00862868,0,0,0
0.00862883,1,0,0
0.00862888,0,0,0
0.00862903,1,0,0
0.00862908,0,0,0
0.00862923,1,0,0
0.00862928,0,0,0
0.00862953,1,0,0
0.00862958,0,0,0
0.00862973,1,0,0
0.00862978,0,0,0
0.00863014,1,0,0
0.00863018,0,0,0
0.00863044,1,0,0
0.00863049,0,0,0
0.00863064,1,0,0
0.00863069,0,0,0
0.00863093,1,0,0
0.00863098,0,0,0
0.00863113,1,0,0
0.00863118,0,0,0
0.00863143,1,0,0
0.00863148,0,0,0
0.00863163,1,0,0
0.00863168,0,0,0
0.00863183,1,0,0
0.00863188,0,0,0
0.00863203,1,0,0
0.00863208,0,0,0
0.00863223,1,0,0
0.00863228,0,0,0
0.00863253,1,0,0
0.00863258,0,0,0
0.00863273,1,0,0
0.00863278,0,0,0
0.00863293,1,0,0
0.00863298,0,0,0
0.00863324,1,0,0
0.00863329,0,0,0
0.00863344,1,0,0
0.00863349,0,0,0
0.00863363,1,0,0
0.00863368,0,0,0
0.00863383,1,0,0
0.00863388,0,0,0
0.00863404,1,0,0
0.00863409,0,0,0
0.00863433,1,0,0
0.00863438,0,0,0
0.00863463,1,0,0
0.00863468,0,0,0
0.00863483,1,0,0
0.00863488,0,0,0
0.00863503,1,0,0
0.00863508,0,0,0
0.00863524,1,0,0
0.00863529,0,0,0
0.00863544,1,0,0
0.00863549,0,0,0
0.00863564,1,0,0
0.00863569,0,0,0
0.00863594,1,0,0
0.00863599,0,0,0
0.00863623,1,0,0
0.00863628,0,0,0
0.00863644,1,0,0
0.00863649,0,0,0
0.00863664,1,0,0
0.00863669,0,0,0
0.00863684,1,0,0
0.00863689,0,0,0
0.00863703,1,0,0
0.00863708,0,0,0
0.00863723,1,0,0
0.00863728,0,0,0
0.00863743,1,0,0
0.00863748,0,0,0
0.00863773,1,0,0
0.00863778,0,0,0
0.00863804,1,0,0
0.00863809,0,0,0
0.00863824,1,0,0
0.00863828,0,0,0
0.00863844,1,0,0
0.00863849,0,0,0
0.00863864,1,0,0
0.00863869,0,0,0
0.00863884,1,0,0
0.00863888,0,0,0
0.00863914,1,0,0
0.00863919,0,0,0
0.00863934,1,0,0
0.00863939,0,0,0
0.00863954,1,0,0
0.00863959,0,0,0
0.00863974,1,0,0
0.00863979,0,0,0
0.00864004,1,0,0
0.00864009,0,0,0
0.00864024,1,0,0
0.00864029,0,0,0
0.00864044,1,0,0
0.00864049,0,0,0
0.00864063,1,0,0
0.00864068,0,0,0
0.00864083,1,0,0
0.00864088,0,0,0
0.00864103,1,0,0
0.00864108,0,0,0
0.00864133,1,0,0
0.00864138,0,0,0
0.00864163,1,0,0
0.00864168,0,0,0
0.00864193,1,0,0
0.00864198,0,0,0
0.00864223,1,0,0
0.00864228,0,0,0
0.00864243,1,0,0
0.00864248,0,0,0
0.00864264,1,0,0
0.00864269,0,0,0
0.00864284,1,0,0
0.00864289,0,0,0
0.00864304,1,0,0
0.00864309,0,0,0
0.00864324,1,0,0
0.00864329,0,0,0
0.00864344,1,0,0
0.00864349,0,0,0
0.00864364,1,0,0
0.00864369,0,0,0
0.00864394,1,0,0
0.00864399,0,0,0
0.00864414,1,0,0
0.00864419,0,0,0
0.00864454,1,0,0
0.00864459,0,0,0
0.00864484,1,0,0
0.00864489,0,0,0
0.00864513,1,0,0
0.00864518,0,0,0
0.00864553,1,0,0
0.00864558,0,0,0
0.00864583,1,0,0
0.00864588,0,0,0
0.00864604,1,0,0
0.00864608,0,0,0
0.00864624,1,0,0
0.00864629,0,0,0
0.00864644,1,0,0
0.00864649,0,0,0
0.00864674,1,0,0
0.00864679,0,0,0
0.00864713,1,0,0
0.00864718,0,0,0
0.00864743,1,0,0
0.00864748,0,0,0
0.00864774,1,0,0
0.00864779,0,0,0
0.00864803,1,0,0
0.00864808,0,0,0
0.00864824,1,0,0
0.00864829,0,0,0
0.00864844,1,0,0
0.00864849,0,0,0
0.00864864,1,0,0
0.00864869,0,0,0
0.00864894,1,0,0
0.00864899,0,0,0
0.00864924,1,0,0
0.00864929,0,0,0
0.00864944,1,0,0
0.00864949,0,0,0
0.00864964,1,0,0
0.00864969,0,0,0
0.00864984,1,0,0
0.00864989,0,0,0
0.00865004,1,0,0
0.00865009,0,0,0
0.00865034,1,0,0
0.00865039,0,0,0
0.00865054,1,0,0
0.00865059,0,0,0
0.00865074,1,0,0
0.00865079,0,0,0
0.00865094,1,0,0
0.00865099,0,0,0
0.00865123,1,0,0
0.00865128,0,0,0
0.00865144,1,0,0
0.00865149,0,0,0
0.00865165,1,0,0
0.00865169,0,0,0
0.00865185,1,0,0
0.00865189,0,0,0
0.00865204,1,0,0
0.00865209,0,0,0
0.00865224,1,0,0
0.00865229,0,0,0
0.00865255,1,0,0
0.00865259,0,0,0
0.00865284,1,0,0
0.00865289,0,0,0
0.00865314,1,0,0
0.00865319,0,0,0
0.00865344,1,0,0
0.00865349,0,0,0
0.00865364,1,0,0
0.00865369,0,0,0
0.00865384,1,0,0
0.00865389,0,0,0
0.00865404,1,0,0
0.00865409,0,0,0
0.00865424,1,0,0
0.00865429,0,0,0
0.00865444,1,0,0
0.00865449,0,0,0
0.00865465,1,0,0
0.00865469,0,0,0
0.00865484,1,0,0
0.00865489,0,0,0
0.00865514,1,0,0
0.00865519,0,0,0
0.00865535,1,0,0
0.00865539,0,0,0
0.00865574,1,0,0
0.00865579,0,0,0
0.00865604,1,0,0
0.00865609,0,0,0
0.00865624,1,0,0
0.00865629,0,0,0
0.00865644,1,0,0
0.00865649,0,0,0
0.00865674,1,0,0
0.00865679,0,0,0
0.00865703,1,0,0
0.00865708,0,0,0
0.00865724,1,0,0
0.00865729,0,0,0
0.00865745,1,0,0
0.00865749,0,0,0
0.00865764,1,0,0
0.00865769,0,0,0
0.00865784,1,0,0
0.00865789,0,0,0
0.00865805,1,0,0
0.00865809,0,0,0
0.00865834,1,0,0
0.00865839,0,0,0
0.00865854,1,0,0
0.00865858,0,0,0
0.00865874,1,0,0
0.00865879,0,0,0
0.00865895,1,0,0
0.00865899,0,0,0
0.00865924,1,0,0
0.00865929,0,0,0
0.00865945,1,0,0
0.00865949,0,0,0
0.00865964,1,0,0
0.00865969,0,0,0
0.00865984,1,0,0
0.00865989,0,0,0
0.00866014,1,0,0
0.00866018,0,0,0
0.00866034,1,0,0
0.00866039,0,0,0
0.00866054,1,0,0
0.00866059,0,0,0
0.00866084,1,0,0
0.00866089,0,0,0
0.00866113,1,0,0
0.00866118,0,0,0
0.00866144,1,0,0
0.00866149,0,0,0
0.00866164,1,0,0
0.00866169,0,0,0
0.00866194,1,0,0
0.00866199,0,0,0
0.00866224,1,0,0
0.00866229,0,0,0
0.00866254,1,0,0
0.00866259,0,0,0
0.00866294,1,0,0
0.00866299,0,0,0
0.00866324,1,0,0
0.00866329,0,0,0
0.00866354,1,0,0
0.00866359,0,0,0
0.00866384,1,0,0
0.00866389,0,0,0
0.00866413,1,0,0
0.00866418,0,0,0
0.00866444,1,0,0
0.00866449,0,0,0
0.00866474,1,0,0
0.00866479,0,0,0
0.00866504,1,0,0
0.00866509,0,0,0
0.00866524,1,0,0
0.00866529,0,0,0
0.00866544,1,0,0
0.00866549,0,0,0
0.00866564,1,0,0
0.00866569,0,0,0
0.00866594,1,0,0
0.00866598,0,0,0
0.00866624,1,0,0
0.00866629,0,0,0
0.00866644,1,0,0
0.00866649,0,0,0
0.00866673,1,0,0
0.00866678,0,0,0
0.00866703,1,0,0
0.00866708,0,0,0
0.00866725,1,0,0
0.00866729,0,0,0
0.00866754,1,0,0
0.00866759,0,0,0
0.00866784,1,0,0
0.00866788,0,0,0
0.00866804,1,0,0
0.00866809,0,0,0
0.00866824,1,0,0
0.00866829,0,0,0
0.00866844,1,0,0
0.00866849,0,0,0
0.00866864,1,0,0
0.00866869,0,0,0
0.00866894,1,0,0
0.00866899,0,0,0
0.00866934,1,0,0
0.00866939,0,0,0
0.00866964,1,0,0
0.00866969,0,0,0
0.00866994,1,0,0
0.00866999,0,0,0
0.00867015,1,0,0
0.00867019,0,0,0
0.00867054,1,0,0
0.00867059,0,0,0
0.00867094,1,0,0
0.00867099,0,0,0
0.00867123,1,0,0
0.00867128,0,0,0
0.00867154,1,0,0
0.00867159,0,0,0
0.00867184,1,0,0
0.00867189,0,0,0
0.00867205,1,0,0
0.00867209,0,0,0
0.00867225,1,0,0
0.00867229,0,0,0
0.00867245,1,0,0
0.00867249,0,0,0
0.00867274,1,0,0
0.00867279,0,0,0
0.00867295,1,0,0
0.00867299,0,0,0
0.00867334,1,0,0
0.00867339,0,0,0
0.00867364,1,0,0
0.00867369,0,0,0
0.00867385,1,0,0
0.00867389,0,0,0
0.00867415,1,0,0
0.00867419,0,0,0
0.00867434,1,0,0
0.00867439,0,0,0
0.00867464,1,0,0
0.00867469,0,0,0
0.00867484,1,0,0
0.00867489,0,0,0
0.00867505,1,0,0
0.00867509,0,0,0
0.00867524,1,0,0
0.00867529,0,0,0
0.00867544,1,0,0
0.00867549,0,0,0
0.00867574,1,0,0
0.00867579,0,0,0
0.00867594,1,0,0
0.00867599,0,0,0
0.00867614,1,0,0
0.00867619,0,0,0
0.00867644,1,0,0
0.00867649,0,0,0
0.00867664,1,0,0
0.00867669,0,0,0
0.00867684,1,0,0
0.00867689,0,0,0
0.00867704,1,0,0
0.00867709,0,0,0
0.00867724,1,0,0
0.00867729,0,0,0
0.00867753,1,0,0
0.00867758,0,0,0
0.00867783,1,0,0
0.00867788,0,0,0
0.00867804,1,0,0
0.00867809,0,0,0
0.00867824,1,0,0
0.00867829,0,0,0
0.00867845,1,0,0
0.00867849,0,0,0
0.00867865,1,0,0
0.00867869,0,0,0
0.00867885,1,0,0
0.00867889,0,0,0
0.00867915,1,0,0
0.00867919,0,0,0
0.00867944,1,0,0
0.00867949,0,0,0
0.00867964,1,0,0
0.00867969,0,0,0
0.00867985,1,0,0
0.00867989,0,0,0
0.00868005,1,0,0
0.00868009,0,0,0
0.00868025,1,0,0
0.00868029,0,0,0
0.00868044,1,0,0
0.00868049,0,0,0
0.00868064,1,0,0
0.00868069,0,0,0
0.00868094,1,0,0
0.00868099,0,0,0
0.00868124,1,0,0
0.00868129,0,0,0
0.00868144,1,0,0
0.00868149,0,0,0
0.00868164,1,0,0
0.00868169,0,0,0
0.00868184,1,0,0
0.00868189,0,0,0
0.00868205,1,0,0
0.00868209,0,0,0
0.00868234,1,0,0
0.00868239,0,0,0
0.00868255,1,0,0
0.00868259,0,0,0
0.00868275,1,0,0
0.00868279,0,0,0
0.00868295,1,0,0
0.00868299,0,0,0
0.00868324,1,0,0
0.00868329,0,0,0
0.00868345,1,0,0
0.00868349,0,0,0
0.00868364,1,0,0
0.00868369,0,0,0
0.00868384,1,0,0
0.00868389,0,0,0
0.00868404,1,0,0
0.00868409,0,0,0
0.00868424,1,0,0
0.00868429,0,0,0
0.00868454,1,0,0
0.00868459,0,0,0
0.00868484,1,0,0
0.00868489,0,0,0
0.00868515,1,0,0
0.00868519,0,0,0
0.00868544,1,0,0
0.00868549,0,0,0
0.00868564,1,0,0
0.00868569,0,0,0
0.00868584,1,0,0
0.00868589,0,0,0
0.00868604,1,0,0
0.00868609,0,0,0
0.00868625,1,0,0
0.00868629,0,0,0
0.00868645,1,0,0
0.00868649,0,0,0
0.00868665,1,0,0
0.00868669,0,0,0
0.00868685,1,0,0
0.00868689,0,0,0
0.00868715,1,0,0
0.00868719,0,0,0
0.00868735,1,0,0
0.00868739,0,0,0
0.00868774,1,0,0
0.00868779,0,0,0
0.00868804,1,0,0
0.00868809,0,0,0
0.00868825,1,0,0
0.00868829,0,0,0
0.00868845,1,0,0
0.00868849,0,0,0
0.00868874,1,0,0
0.00868879,0,0,0
0.00868903,1,0,0
0.00868908,0,0,0
0.00868924,1,0,0
0.00868929,0,0,0
0.00868945,1,0,0
0.00868949,0,0,0
0.00868964,1,0,0
0.00868969,0,0,0
0.00868984,1,0,0
0.00868989,0,0,0
0.00869004,1,0,0
0.00869009,0,0,0
0.00869034,1,0,0
0.00869039,0,0,0
0.00869054,1,0,0
0.00869059,0,0,0
0.00869074,1,0,0
0.00869079,0,0,0
0.00869094,1,0,0
0.00869099,0,0,0
0.00869124,1,0,0
0.00869129,0,0,0
0.00869145,1,0,0
0.00869149,0,0,0
0.00869165,1,0,0
0.0086917,0,0,0
0.00869194,1,0,0
0.00869199,0,0,0
0.00869225,1,0,0
0.00869229,0,0,0
0.00869244,1,0,0
0.00869249,0,0,0
0.00869264,1,0,0
0.00869269,0,0,0
0.00869285,1,0,0
0.00869289,0,0,0
0.00869314,1,0,0
0.00869319,0,0,0
0.00869344,1,0,0
0.00869349,0,0,0
0.00869365,1,0,0
0.0086937,0,0,0
0.00869395,1,0,0
0.00869399,0,0,0
0.00869425,1,0,0
0.00869429,0,0,0
0.00869455,1,0,0
0.00869459,0,0,0
0.00869495,1,0,0
0.008695,0,0,0
0.00869525,1,0,0
0.00869529,0,0,0
0.00869555,1,0,0
0.00869559,0,0,0
0.00869584,1,0,0
0.00869589,0,0,0
0.00869614,1,0,0
0.00869619,0,0,0
0.00869644,1,0,0
0.00869649,0,0,0
0.00869674,1,0,0
0.00869679,0,0,0
0.00869704,1,0,0
0.00869709,0,0,0
0.00869724,1,0,0
0.00869729,0,0,0
0.00869745,1,0,0
0.00869749,0,0,0
0.00869764,1,0,0
0.00869769,0,0,0
0.00869794,1,0,0
0.00869799,0,0,0
0.00869824,1,0,0
0.00869829,0,0,0
0.00869844,1,0,0
0.00869849,0,0,0
0.00869874,1,0,0
0.00869879,0,0,0
0.00869904,1,0,0
0.00869909,0,0,0
0.00869924,1,0,0
0.00869929,0,0,0
0.00869954,1,0,0
0.00869959,0,0,0
0.00869984,1,0,0
0.00869989,0,0,0
0.00870004,1,0,0
0.00870009,0,0,0
0.00870024,1,0,0
0.00870029,0,0,0
0.00870044,1,0,0
0.00870049,0,0,0
0.00870065,1,0,0
0.00870069,0,0,0
0.00870095,1,0,0
0.00870099,0,0,0
0.00870135,1,0,0
0.00870139,0,0,0
0.00870174,1,0,0
0.00870179,0,0,0
0.00870195,1,0,0
0.008702,0,0,0
0.00870225,1,0,0
0.00870229,0,0,0
0.00870255,1,0,0
0.00870259,0,0,0
0.00870285,1,0,0
0.00870289,0,0,0
0.00870305,1,0,0
0.00870309,0,0,0
0.00870324,1,0,0
0.00870329,0,0,0
0.00870344,1,0,0
0.00870349,0,0,0
0.00870374,1,0,0
0.00870379,0,0,0
0.00870414,1,0,0
0.00870419,0,0,0
0.00870455,1,0,0
0.00870459,0,0,0
0.00870484,1,0,0
0.00870489,0,0,0
0.00870514,1,0,0
0.00870518,0,0,0
0.00870544,1,0,0
0.00870549,0,0,0
0.00870564,1,0,0
0.00870569,0,0,0
0.00870584,1,0,0
0.00870589,0,0,0
0.00870604,1,0,0
0.00870609,0,0,0
0.00870634,1,0,0
0.00870639,0,0,0
0.00870655,1,0,0
0.00870659,0,0,0
0.00870694,1,0,0
0.00870699,0,0,0
0.00870724,1,0,0
0.00870729,0,0,0
0.00870745,1,0,0
0.00870749,0,0,0
0.00870774,1,0,0
0.00870779,0,0,0
0.00870795,1,0,0
0.00870799,0,0,0
0.00870825,1,0,0
0.00870829,0,0,0
0.00870845,1,0,0
0.0087085,0,0,0
0.00870865,1,0,0
0.0087087,0,0,0
0.00870885,1,0,0
0.00870889,0,0,0
0.00870905,1,0,0
0.00870909,0,0,0
0.00870935,1,0,0
0.00870939,0,0,0
0.00870955,1,0,0
0.00870959,0,0,0
0.00870975,1,0,0
0.0087098,0,0,0
0.00871004,1,0,0
0.00871009,0,0,0
0.00871024,1,0,0
0.00871029,0,0,0
0.00871044,1,0,0
0.00871049,0,0,0
0.00871064,1,0,0
0.00871069,0,0,0
0.00871085,1,0,0
0.0087109,0,0,0
0.00871115,1,0,0
0.0087112,0,0,0
0.00871145,1,0,0
0.00871149,0,0,0
0.00871165,1,0,0
0.00871169,0,0,0
0.00871185,1,0,0
0.0087119,0,0,0
0.00871205,1,0,0
0.0087121,0,0,0
0.00871225,1,0,0
0.00871229,0,0,0
0.00871245,1,0,0
0.00871249,0,0,0
0.00871274,1,0,0
0.00871279,0,0,0
0.00871304,1,0,0
0.00871309,0,0,0
0.00871325,1,0,0
0.00871329,0,0,0
0.00871344,1,0,0
0.00871349,0,0,0
0.00871364,1,0,0
0.00871369,0,0,0
0.00871384,1,0,0
0.00871389,0,0,0
0.00871405,1,0,0
0.0087141,0,0,0
0.00871425,1,0,0
0.0087143,0,0,0
0.00871454,1,0,0
0.00871459,0,0,0
0.00871484,1,0,0
0.00871489,0,0,0
0.00871505,1,0,0
0.0087151,0,0,0
0.00871525,1,0,0
0.00871529,0,0,0
0.00871545,1,0,0
0.0087155,0,0,0
0.00871565,1,0,0
0.0087157,0,0,0
0.00871595,1,0,0
0.00871599,0,0,0
0.00871615,1,0,0
0.00871619,0,0,0
0.00871635,1,0,0
0.00871639,0,0,0
0.00871655,1,0,0
0.00871659,0,0,0
0.00871684,1,0,0
0.00871689,0,0,0
0.00871704,1,0,0
0.00871709,0,0,0
0.00871725,1,0,0
0.0087173,0,0,0
0.00871745,1,0,0
0.00871749,0,0,0
0.00871765,1,0,0
0.00871769,0,0,0
0.00871785,1,0,0
0.0087179,0,0,0
0.00871815,1,0,0
0.00871819,0,0,0
0.00871845,1,0,0
0.0087185,0,0,0
0.00871875,1,0,0
0.00871879,0,0,0
0.00871905,1,0,0
0.00871909,0,0,0
0.00871925,1,0,0
0.0087193,0,0,0
0.00871944,1,0,0
0.00871949,0,0,0
0.00871965,1,0,0
0.00871969,0,0,0
0.00871984,1,0,0
0.00871989,0,0,0
0.00872004,1,0,0
0.00872009,0,0,0
0.00872025,1,0,0
0.00872029,0,0,0
0.00872045,1,0,0
0.00872049,0,0,0
0.00872075,1,0,0
0.00872079,0,0,0
0.00872095,1,0,0
0.008721,0,0,0
0.00872134,1,0,0
0.00872139,0,0,0
0.00872164,1,0,0
0.00872169,0,0,0
0.00872194,1,0,0
0.00872199,0,0,0
0.00872235,1,0,0
0.00872239,0,0,0
0.00872264,1,0,0
0.00872269,0,0,0
0.00872285,1,0,0
0.00872289,0,0,0
0.00872314,1,0,0
0.00872319,0,0,0
0.00872345,1,0,0
0.00872349,0,0,0
0.00872375,1,0,0
0.00872379,0,0,0
0.00872395,1,0,0
0.008724,0,0,0
0.00872424,1,0,0
0.00872429,0,0,0
0.00872444,1,0,0
0.00872449,0,0,0
0.00872464,1,0,0
0.00872469,0,0,0
0.00872494,1,0,0
0.00872499,0,0,0
0.00872525,1,0,0
0.00872529,0,0,0
0.00872545,1,0,0
0.0087255,0,0,0
0.00872565,1,0,0
0.00872569,0,0,0
0.00872585,1,0,0
0.0087259,0,0,0
0.00872605,1,0,0
0.00872609,0,0,0
0.00872625,1,0,0
0.0087263,0,0,0
0.00872644,1,0,0
0.00872649,0,0,0
0.00872665,1,0,0
0.00872669,0,0,0
0.00872685,1,0,0
0.00872689,0,0,0
0.00872705,1,0,0
0.00872709,0,0,0
0.00872735,1,0,0
0.00872739,0,0,0
0.00872754,1,0,0
0.00872759,0,0,0
0.00872795,1,0,0
0.00872799,0,0,0
0.00872834,1,0,0
0.00872839,0,0,0
0.00872855,1,0,0
0.0087286,0,0,0
0.00872894,1,0,0
0.00872899,0,0,0
0.00872914,1,0,0
0.00872919,0,0,0
0.00872944,1,0,0
0.00872949,0,0,0
0.00872964,1,0,0
0.00872969,0,0,0
0.00872984,1,0,0
0.00872989,0,0,0
0.00873004,1,0,0
0.00873009,0,0,0
0.00873025,1,0,0
0.00873029,0,0,0
0.00873045,1,0,0
0.00873049,0,0,0
0.00873065,1,0,0
0.0087307,0,0,0
0.00873085,1,0,0
0.00873089,0,0,0
0.00873105,1,0,0
0.0087311,0,0,0
0.00873125,1,0,0
0.0087313,0,0,0
0.00873145,1,0,0
0.00873149,0,0,0
0.00873165,1,0,0
0.00873169,0,0,0
0.00873185,1,0,0
0.0087319,0,0,0
0.00873205,1,0,0
0.00873209,0,0,0
0.00873225,1,0,0
0.0087323,0,0,0
0.00873245,1,0,0
0.00873249,0,0,0
0.00873264,1,0,0
0.00873269,0,0,0
0.00873285,1,0,0
0.00873289,0,0,0
0.00873305,1,0,0
0.00873309,0,0,0
0.00873325,1,0,0
0.0087333,0,0,0
0.00873355,1,0,0
0.00873359,0,0,0
0.00873375,1,0,0
0.0087338,0,0,0
0.00873395,1,0,0
0.00873399,0,0,0
0.00873415,1,0,0
0.00873419,0,0,0
0.00873444,1,0,0
0.00873449,0,0,0
0.00873465,1,0,0
0.00873469,0,0,0
0.00873495,1,0,0
0.00873499,0,0,0
0.00873525,1,0,0
0.00873529,0,0,0
0.00873554,1,0,0
0.00873559,0,0,0
0.00873575,1,0,0
0.0087358,0,0,0
0.00873605,1,0,0
0.00873609,0,0,0
0.00873635,1,0,0
0.00873639,0,0,0
0.00873674,1,0,0
0.00873679,0,0,0
0.00873695,1,0,0
0.00873699,0,0,0
0.00873715,1,0,0
0.0087372,0,0,0
0.00873745,1,0,0
0.00873749,0,0,0
0.00873765,1,0,0
0.0087377,0,0,0
0.00873795,1,0,0
0.00873799,0,0,0
0.00873825,1,0,0
0.00873829,0,0,0
0.00873845,1,0,0
0.00873849,0,0,0
0.00873865,1,0,0
0.0087387,0,0,0
0.00873885,1,0,0
0.0087389,0,0,0
0.00873905,1,0,0
0.0087391,0,0,0
0.00873935,1,0,0
0.0087394,0,0,0
0.00873965,1,0,0
0.00873969,0,0,0
0.00873985,1,0,0
0.0087399,0,0,0
0.00874005,1,0,0
0.00874009,0,0,0
0.00874035,1,0,0
0.0087404,0,0,0
0.00874065,1,0,0
0.00874069,0,0,0
0.00874095,1,0,0
0.00874099,0,0,0
0.00874134,1,0,0
0.00874139,0,0,0
0.00874155,1,0,0
0.00874159,0,0,0
0.00874185,1,0,0
0.00874189,0,0,0
0.00874215,1,0,0
0.00874219,0,0,0
0.00874254,1,0,0
0.00874259,0,0,0
0.00874294,1,0,0
0.00874299,0,0,0
0.00874335,1,0,0
0.00874339,0,0,0
0.00874364,1,0,0
0.00874369,0,0,0
0.00874385,1,0,0
0.00874389,0,0,0
0.00874414,1,0,0
0.00874419,0,0,0
0.00874445,1,0,0
0.00874449,0,0,0
0.00874465,1,0,0
0.0087447,0,0,0
0.00874495,1,0,0
0.00874499,0,0,0
0.00874534,1,0,0
0.00874539,0,0,0
0.00874564,1,0,0
0.00874569,0,0,0
0.00874595,1,0,0
0.00874599,0,0,0
0.00874634,1,0,0
0.00874639,0,0,0
0.00874655,1,0,0
0.00874659,0,0,0
0.00874684,1,0,0
0.00874689,0,0,0
0.00874704,1,0,0
0.00874709,0,0,0
0.00874725,1,0,0
0.00874729,0,0,0
0.00874754,1,0,0
0.00874759,0,0,0
0.00874784,1,0,0
0.00874789,0,0,0
0.00874804,1,0,0
0.00874809,0,0,0
0.00874825,1,0,0
0.0087483,0,0,0
0.00874845,1,0,0
0.00874849,0,0,0
0.00874865,1,0,0
0.0087487,0,0,0
0.00874895,1,0,0
0.008749,0,0,0
0.00874935,1,0,0
0.00874939,0,0,0
0.00874964,1,0,0
0.00874969,0,0,0
0.00874985,1,0,0
0.00874989,0,0,0
0.00875004,1,0,0
0.00875009,0,0,0
0.00875025,1,0,0
0.0087503,0,0,0
0.00875055,1,0,0
0.00875059,0,0,0
0.00875085,1,0,0
0.00875089,0,0,0
0.00875105,1,0,0
0.00875109,0,0,0
0.00875125,1,0,0
0.0087513,0,0,0
0.00875145,1,0,0
0.00875149,0,0,0
0.00875175,1,0,0
0.00875179,0,0,0
0.00875214,1,0,0
0.00875219,0,0,0
0.00875244,1,0,0
0.00875249,0,0,0
0.00875265,1,0,0
0.00875269,0,0,0
0.00875294,1,0,0
0.00875299,0,0,0
0.00875315,1,0,0
0.00875319,0,0,0
0.00875335,1,0,0
0.00875339,0,0,0
0.00875374,1,0,0
0.00875379,0,0,0
0.00875404,1,0,0
0.00875409,0,0,0
0.00875425,1,0,0
0.00875429,0,0,0
0.00875455,1,0,0
0.00875459,0,0,0
0.00875494,1,0,0
0.00875499,0,0,0
0.00875525,1,0,0
0.00875529,0,0,0
0.00875555,1,0,0
0.00875559,0,0,0
0.00875585,1,0,0
0.00875589,0,0,0
0.00875605,1,0,0
0.00875609,0,0,0
0.00875625,1,0,0
0.00875629,0,0,0
0.00875645,1,0,0
0.00875649,0,0,0
0.00875665,1,0,0
0.00875669,0,0,0
0.00875694,1,0,0
0.00875699,0,0,0
0.00875724,1,0,0
0.00875729,0,0,0
0.00875754,1,0,0
0.00875759,0,0,0
0.00875775,1,0,0
0.00875779,0,0,0
0.00875795,1,0,0
0.008758,0,0,0
0.00875815,1,0,0
0.0087582,0,0,0
0.00875854,1,0,0
0.00875859,0,0,0
0.00875885,1,0,0
0.00875889,0,0,0
0.00875905,1,0,0
0.00875909,0,0,0
0.00875934,1,0,0
0.00875939,0,0,0
0.00875955,1,0,0
0.0087596,0,0,0
0.00875985,1,0,0
0.0087599,0,0,0
0.00876015,1,0,0
0.00876019,0,0,0
0.00876044,1,0,0
0.00876049,0,0,0
0.00876065,1,0,0
0.0087607,0,0,0
0.00876095,1,0,0
0.00876099,0,0,0
0.00876115,1,0,0
0.0087612,0,0,0
0.00876145,1,0,0
0.00876149,0,0,0
0.00876175,1,0,0
0.0087618,0,0,0
0.00876215,1,0,0
0.00876219,0,0,0
0.00876245,1,0,0
0.00876249,0,0,0
0.00876275,1,0,0
0.00876279,0,0,0
0.00876295,1,0,0
0.00876299,0,0,0
0.00876334,1,0,0
0.00876339,0,0,0
0.00876365,1,0,0
0.00876369,0,0,0
0.00876385,1,0,0
0.0087639,0,0,0
0.00876415,1,0,0
0.00876419,0,0,0
0.00876455,1,0,0
0.00876459,0,0,0
0.00876494,1,0,0
0.00876499,0,0,0
0.00876535,1,0,0
0.0087654,0,0,0
0.00876574,1,0,0
0.00876579,0,0,0
0.00876604,1,0,0
0.00876609,0,0,0
0.00876625,1,0,0
0.00876629,0,0,0
0.00876645,1,0,0
0.0087665,0,0,0
0.00876665,1,0,0
0.00876669,0,0,0
0.00876684,1,0,0
0.00876689,0,0,0
0.00876705,1,0,0
0.00876709,0,0,0
0.00876734,1,0,0
0.00876739,0,0,0
0.00876764,1,0,0
0.00876769,0,0,0
0.00876785,1,0,0
0.0087679,0,0,0
0.00876805,1,0,0
0.0087681,0,0,0
0.00876825,1,0,0
0.00876829,0,0,0
0.00876845,1,0,0
0.00876849,0,0,0
0.00876874,1,0,0
0.00876879,0,0,0
0.00876894,1,0,0
0.00876899,0,0,0
0.00876915,1,0,0
0.00876919,0,0,0
0.00876935,1,0,0
0.00876939,0,0,0
0.00876965,1,0,0
0.0087697,0,0,0
0.00876985,1,0,0
0.0087699,0,0,0
0.00877005,1,0,0
0.00877009,0,0,0
